"Description","DistinguishedName","DNSHostName","Enabled","Name","ObjectClass","ObjectGUID","PasswordLastSet","SamAccountName","SID","UserPrincipalName"
,"CN=NB17685,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17685.moorfields.nhs.uk","True","NB17685","computer","f73badde-1728-4cdc-b499-ada7757c0e26","09/10/2020 15:20:53","NB17685$","S-1-5-21-563353728-1466834001-1008150880-64646",
,"CN=NB17686,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17686.moorfields.nhs.uk","True","NB17686","computer","90cba996-7b1d-49e9-9a4f-fbd5ca647525","17/09/2020 09:19:06","NB17686$","S-1-5-21-563353728-1466834001-1008150880-64220",
,"CN=NB17754,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","Nb17754.moorfields.nhs.uk","True","NB17754","computer","b3996abd-bade-4d61-82b9-36c5089871b5","16/10/2020 09:07:51","NB17754$","S-1-5-21-563353728-1466834001-1008150880-66878",
,"CN=NB17755,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17755.moorfields.nhs.uk","True","NB17755","computer","c67f622b-2f36-41d0-bc4b-7f3d8049c4d5","09/10/2020 07:45:06","NB17755$","S-1-5-21-563353728-1466834001-1008150880-66092",
"NB17756 - MEH - Jo Green","CN=NB17756,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17756.moorfields.nhs.uk","True","NB17756","computer","6d5793bf-bb84-4425-8069-396b62fba3e9","10/10/2020 00:17:36","NB17756$","S-1-5-21-563353728-1466834001-1008150880-67348",
,"CN=NB17847,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17847.moorfields.nhs.uk","True","NB17847","computer","9a40e120-9d9e-406b-aeb2-ca96db179dc6","11/10/2020 23:48:39","NB17847$","S-1-5-21-563353728-1466834001-1008150880-65569",
,"CN=NB17848,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17848.moorfields.nhs.uk","True","NB17848","computer","50c20890-e9e5-4afe-8260-68ff3cbc4a0f","21/10/2020 18:09:29","NB17848$","S-1-5-21-563353728-1466834001-1008150880-65571",
,"CN=NB17849,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17849.moorfields.nhs.uk","True","NB17849","computer","209b14d7-b657-4ecc-8750-c7e44e77ef34","13/10/2020 20:12:22","NB17849$","S-1-5-21-563353728-1466834001-1008150880-65572",
,"CN=NB17851,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17851.moorfields.nhs.uk","True","NB17851","computer","7d7f6072-16a2-4072-a54e-24b10c1d60f1","24/10/2020 12:51:17","NB17851$","S-1-5-21-563353728-1466834001-1008150880-64700",
,"CN=NB17852,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17852.moorfields.nhs.uk","True","NB17852","computer","2ad898fa-eda8-4796-8ec4-d42edd2a8dd7","02/11/2020 09:20:31","NB17852$","S-1-5-21-563353728-1466834001-1008150880-65122",
,"CN=NB17854,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17854.moorfields.nhs.uk","True","NB17854","computer","f4cc5c93-e639-4196-989c-9bddec6416ad","06/10/2020 17:54:25","NB17854$","S-1-5-21-563353728-1466834001-1008150880-65519",
,"CN=NB17879,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17879.moorfields.nhs.uk","True","NB17879","computer","898f4bc8-30c5-40c2-87ff-d66556ad1ea6","02/10/2020 14:30:00","NB17879$","S-1-5-21-563353728-1466834001-1008150880-64725",
,"CN=NB17884,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17884.moorfields.nhs.uk","True","NB17884","computer","fe6cba56-133d-42e7-a134-6cd478a53916","16/10/2020 09:17:35","NB17884$","S-1-5-21-563353728-1466834001-1008150880-66342",
"NB17885 - MEH - Jason Delisser","CN=NB17885,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17885.moorfields.nhs.uk","True","NB17885","computer","063c2f3c-e3e2-4415-b973-68780f799e39","09/10/2020 12:14:16","NB17885$","S-1-5-21-563353728-1466834001-1008150880-65151",
,"CN=NB17886,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17886.moorfields.nhs.uk","True","NB17886","computer","22613e7e-5760-4cc7-b970-ff718a40c6b7","21/10/2020 11:31:10","NB17886$","S-1-5-21-563353728-1466834001-1008150880-65573",
,"CN=NB17887,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17887.moorfields.nhs.uk","True","NB17887","computer","bb6153e7-dee7-4759-b2e5-4c9eb7993607","21/10/2020 14:16:07","NB17887$","S-1-5-21-563353728-1466834001-1008150880-65148",
,"CN=NB17892,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17892.moorfields.nhs.uk","True","NB17892","computer","1867e792-a3bc-4d33-88b9-43d015284a36","28/10/2020 08:54:27","NB17892$","S-1-5-21-563353728-1466834001-1008150880-65579",
,"CN=NB17894,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17894.moorfields.nhs.uk","True","NB17894","computer","7d96abfe-ee2a-4d0b-bc58-d9129c93bc3a","18/10/2020 22:54:30","NB17894$","S-1-5-21-563353728-1466834001-1008150880-65580",
,"CN=NB17895,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17895.moorfields.nhs.uk","True","NB17895","computer","369d49d8-590f-419d-8ef4-1d8c55ff8d12","22/10/2020 07:45:28","NB17895$","S-1-5-21-563353728-1466834001-1008150880-65581",
,"CN=NB17896,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17896.moorfields.nhs.uk","True","NB17896","computer","e938f28d-fa1d-4973-8bae-5e57f235fcf0","14/10/2020 16:10:10","NB17896$","S-1-5-21-563353728-1466834001-1008150880-65837",
,"CN=NB17897,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17897.moorfields.nhs.uk","True","NB17897","computer","3f38219b-2601-417c-9806-355c0613c664","30/10/2020 09:09:42","NB17897$","S-1-5-21-563353728-1466834001-1008150880-65839",
,"CN=NB17900,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17900.moorfields.nhs.uk","True","NB17900","computer","f68b261a-0f26-4002-b951-88f7cba92d74","02/11/2020 07:23:34","NB17900$","S-1-5-21-563353728-1466834001-1008150880-65588",
,"CN=NB17901,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17901.moorfields.nhs.uk","True","NB17901","computer","77536282-660a-4c3f-9cef-d5a297f3d76a","19/10/2020 10:34:24","NB17901$","S-1-5-21-563353728-1466834001-1008150880-65841",
,"CN=NB17902,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17902.moorfields.nhs.uk","True","NB17902","computer","0914d7b0-9ff6-4134-9879-b296e932a44d","21/10/2020 23:21:55","NB17902$","S-1-5-21-563353728-1466834001-1008150880-65154",
,"CN=NB17903,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17903.moorfields.nhs.uk","True","NB17903","computer","e7652bd9-cdbc-453a-afb9-b555749229b2","30/10/2020 07:47:02","NB17903$","S-1-5-21-563353728-1466834001-1008150880-66352",
,"CN=NB17913,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17913.moorfields.nhs.uk","True","NB17913","computer","964ef9ed-f9bf-490c-80b5-5ea4a9e00b54","02/11/2020 09:26:02","NB17913$","S-1-5-21-563353728-1466834001-1008150880-65594",
,"CN=NB17914,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17914.moorfields.nhs.uk","True","NB17914","computer","682bc85a-db77-408e-acea-de49d43c6763","26/10/2020 15:06:24","NB17914$","S-1-5-21-563353728-1466834001-1008150880-65166",
,"CN=NB17917,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17917.moorfields.nhs.uk","True","NB17917","computer","c44b700d-b6f1-43f3-86e6-56e74a229df4","08/10/2020 08:47:21","NB17917$","S-1-5-21-563353728-1466834001-1008150880-65604",
,"CN=NB17987,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17987.moorfields.nhs.uk","True","NB17987","computer","c9958047-993a-4377-8c93-c03f341b7bc6","29/10/2020 09:18:14","NB17987$","S-1-5-21-563353728-1466834001-1008150880-65168",
,"CN=NB17989,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB17989.moorfields.nhs.uk","True","NB17989","computer","bf3c093f-8596-4874-ac1b-28251da2be16","14/10/2020 22:16:38","NB17989$","S-1-5-21-563353728-1466834001-1008150880-65172",
,"CN=NB18101,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18101.moorfields.nhs.uk","True","NB18101","computer","7b65ca30-92df-46a4-a681-3e065624ffad","11/10/2020 11:51:29","NB18101$","S-1-5-21-563353728-1466834001-1008150880-66420",
,"CN=NB18102,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18102.moorfields.nhs.uk","True","NB18102","computer","40ff98e5-8216-43b0-a11b-38afc57db9fc","15/10/2020 09:05:53","NB18102$","S-1-5-21-563353728-1466834001-1008150880-65619",
,"CN=NB18103,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18103.moorfields.nhs.uk","True","NB18103","computer","1eb40fed-23dd-4938-8066-199811ef2e14","23/10/2020 08:47:05","NB18103$","S-1-5-21-563353728-1466834001-1008150880-66421",
,"CN=NB18105,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18105.moorfields.nhs.uk","True","NB18105","computer","7a5317bb-c4d8-4421-9764-7a9f56d23043","17/10/2020 07:15:05","NB18105$","S-1-5-21-563353728-1466834001-1008150880-65622",
,"CN=NB18106,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18106.moorfields.nhs.uk","True","NB18106","computer","f899d3b1-405f-4119-b2f0-ccaeb9a9d877","04/11/2020 10:41:02","NB18106$","S-1-5-21-563353728-1466834001-1008150880-66424",
,"CN=NB18107,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18107.moorfields.nhs.uk","True","NB18107","computer","ceba35f0-fa68-44ca-9a0e-e4c1039809d4","17/10/2020 10:44:40","NB18107$","S-1-5-21-563353728-1466834001-1008150880-65885",
,"CN=NB18109,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18109.moorfields.nhs.uk","True","NB18109","computer","1b3bcc41-08b8-4a3a-8a1c-77c4acd49652","12/10/2020 17:39:48","NB18109$","S-1-5-21-563353728-1466834001-1008150880-65193",
,"CN=NB18112,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18112.moorfields.nhs.uk","True","NB18112","computer","adbebb78-284c-4693-bd01-fc1facd06559","07/10/2020 08:25:35","NB18112$","S-1-5-21-563353728-1466834001-1008150880-65623",
,"CN=NB18113,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18113.moorfields.nhs.uk","True","NB18113","computer","90ecb8ae-0b66-4f44-bb04-dc9a5c1d6f0a","12/10/2020 07:46:27","NB18113$","S-1-5-21-563353728-1466834001-1008150880-65884",
,"CN=NB18114,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18114.moorfields.nhs.uk","True","NB18114","computer","9cc3965c-c946-4e42-987f-0246ffd98125","11/10/2020 15:56:25","NB18114$","S-1-5-21-563353728-1466834001-1008150880-66422",
,"CN=NB18117,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18117.moorfields.nhs.uk","True","NB18117","computer","cd7375de-2f90-4eb8-a07f-0f372d70f9a2","02/11/2020 09:28:18","NB18117$","S-1-5-21-563353728-1466834001-1008150880-66425",
,"CN=NB18119,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","nb18119.moorfields.nhs.uk","True","NB18119","computer","36796a52-5dfe-4e60-9533-9918db1f4541","14/10/2020 11:11:08","NB18119$","S-1-5-21-563353728-1466834001-1008150880-65888",
,"CN=NB18120,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18120.moorfields.nhs.uk","True","NB18120","computer","6c05e234-64f0-410b-87cb-e0f3e3e6933b","22/10/2020 06:56:43","NB18120$","S-1-5-21-563353728-1466834001-1008150880-65625",
,"CN=NB18122,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","nb18122.moorfields.nhs.uk","True","NB18122","computer","1a6a4015-a5a7-4ed7-b631-7dcd00ba8bfe","04/11/2020 18:17:30","NB18122$","S-1-5-21-563353728-1466834001-1008150880-65889",
,"CN=NB18123,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18123.moorfields.nhs.uk","True","NB18123","computer","629aeb87-9c8f-4467-9ae6-ffd67f43f5be","05/11/2020 09:48:17","NB18123$","S-1-5-21-563353728-1466834001-1008150880-65194",
,"CN=NB18124,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18124.moorfields.nhs.uk","True","NB18124","computer","7c16cc98-d95c-47f7-8570-7816b9631695","16/10/2020 01:01:25","NB18124$","S-1-5-21-563353728-1466834001-1008150880-65890",
,"CN=NB18125,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18125.moorfields.nhs.uk","True","NB18125","computer","155e55c6-27b8-436c-bc15-1d17f03e64ca","16/10/2020 08:34:35","NB18125$","S-1-5-21-563353728-1466834001-1008150880-66426",
,"CN=NB18126,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18126.moorfields.nhs.uk","True","NB18126","computer","89e447f8-8e06-4824-9d2d-f856668eeaa3","29/09/2020 13:06:37","NB18126$","S-1-5-21-563353728-1466834001-1008150880-65195",
,"CN=NB18129,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","Nb18129.moorfields.nhs.uk","True","NB18129","computer","86c51cf7-41fe-4ff9-94c5-f9c2c7a87f61","27/10/2020 09:35:33","NB18129$","S-1-5-21-563353728-1466834001-1008150880-65196",
,"CN=NB18130,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18130.moorfields.nhs.uk","True","NB18130","computer","d3261e34-a3a8-402e-b83f-50df609b4477","19/10/2020 07:59:02","NB18130$","S-1-5-21-563353728-1466834001-1008150880-65627",
,"CN=NB18131,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18131.moorfields.nhs.uk","True","NB18131","computer","720c311a-d5ce-4466-89ae-4f78639842a7","14/10/2020 12:00:26","NB18131$","S-1-5-21-563353728-1466834001-1008150880-65629",
,"CN=NB18132,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18132.moorfields.nhs.uk","True","NB18132","computer","19a39f3a-af19-4205-b4ac-09ef9545949c","02/11/2020 08:34:50","NB18132$","S-1-5-21-563353728-1466834001-1008150880-65628",
,"CN=NB18137,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18137.moorfields.nhs.uk","True","NB18137","computer","c695b891-3b63-43b7-b3fb-7a1ebf03b98e","08/10/2020 18:43:56","NB18137$","S-1-5-21-563353728-1466834001-1008150880-65199",
,"CN=NB18138,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18138.moorfields.nhs.uk","True","NB18138","computer","1dbc8efb-baf5-424d-864e-fe1d3605b560","22/10/2020 08:20:38","NB18138$","S-1-5-21-563353728-1466834001-1008150880-65198",
,"CN=NB18140,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18140.moorfields.nhs.uk","True","NB18140","computer","b2c52fd2-3f9a-491e-acb6-b716c05672bf","12/10/2020 15:15:23","NB18140$","S-1-5-21-563353728-1466834001-1008150880-65200",
,"CN=NB18141,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18141.moorfields.nhs.uk","True","NB18141","computer","066df8be-984a-4660-80ab-0b481e5de810","14/10/2020 10:40:53","NB18141$","S-1-5-21-563353728-1466834001-1008150880-65201",
,"CN=NB18142,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18142.moorfields.nhs.uk","True","NB18142","computer","1358cbc0-e689-4d40-a9f1-26ab5a5b2808","02/11/2020 09:58:30","NB18142$","S-1-5-21-563353728-1466834001-1008150880-65641",
,"CN=NB18144,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18144.moorfields.nhs.uk","True","NB18144","computer","fee5d2fa-eb97-4e61-a996-c6f159bf2384","19/10/2020 11:34:56","NB18144$","S-1-5-21-563353728-1466834001-1008150880-66439",
,"CN=NB18145,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18145.moorfields.nhs.uk","True","NB18145","computer","182ef84f-00ca-4c5a-9ec8-80d8ba0445fa","19/10/2020 08:56:31","NB18145$","S-1-5-21-563353728-1466834001-1008150880-65648",
,"CN=NB18146,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18146.moorfields.nhs.uk","True","NB18146","computer","eec0497a-b96b-4763-9ca9-cd252e602820","21/10/2020 14:40:49","NB18146$","S-1-5-21-563353728-1466834001-1008150880-65210",
,"CN=NB18147,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18147.moorfields.nhs.uk","True","NB18147","computer","cc22ead5-de76-4759-9263-3afd45fbe164","13/10/2020 08:40:52","NB18147$","S-1-5-21-563353728-1466834001-1008150880-65907",
,"CN=NB18430,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18430.moorfields.nhs.uk","True","NB18430","computer","c7b8da51-83a9-488b-b320-26bbc85f3dbe","02/10/2020 09:54:37","NB18430$","S-1-5-21-563353728-1466834001-1008150880-65197",
,"CN=NB18431,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18431.moorfields.nhs.uk","True","NB18431","computer","113b2a18-3969-4ef2-99b7-212bff0e1774","19/10/2020 09:23:42","NB18431$","S-1-5-21-563353728-1466834001-1008150880-65893",
,"CN=NB18432,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18432.moorfields.nhs.uk","True","NB18432","computer","ee8cdcb5-2d1d-4c1d-a762-3fd69315d59e","26/10/2020 08:55:36","NB18432$","S-1-5-21-563353728-1466834001-1008150880-66431",
,"CN=NB18433,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18433.moorfields.nhs.uk","True","NB18433","computer","41c95b84-bf15-41a6-833a-c66e141c3ffb","04/11/2020 10:56:36","NB18433$","S-1-5-21-563353728-1466834001-1008150880-65633",
,"CN=NB18434,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18434.moorfields.nhs.uk","True","NB18434","computer","86775455-8a1e-4509-aa88-595486ffc86e","02/10/2020 08:48:45","NB18434$","S-1-5-21-563353728-1466834001-1008150880-65896",
,"CN=NB18435,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18435.moorfields.nhs.uk","True","NB18435","computer","eebd4437-bb4a-4814-b485-11c07055b46d","03/11/2020 08:48:26","NB18435$","S-1-5-21-563353728-1466834001-1008150880-65202",
,"CN=NB18436,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18436.moorfields.nhs.uk","True","NB18436","computer","91e416c9-0fbf-48bd-9dfc-f1dad168e11f","28/09/2020 12:42:20","NB18436$","S-1-5-21-563353728-1466834001-1008150880-65203",
,"CN=NB18437,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18437.moorfields.nhs.uk","True","NB18437","computer","4ca5840f-5703-4cff-ad35-b574f4dae16a","20/10/2020 10:39:07","NB18437$","S-1-5-21-563353728-1466834001-1008150880-65897",
,"CN=NB18438,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18438.moorfields.nhs.uk","True","NB18438","computer","27eb9536-c462-4a6d-ad14-04d895ca1708","19/10/2020 09:25:13","NB18438$","S-1-5-21-563353728-1466834001-1008150880-65639",
,"CN=NB18439,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18439.moorfields.nhs.uk","True","NB18439","computer","c19075ba-86ac-4d99-9a41-c6ec3f9768c7","07/10/2020 17:29:47","NB18439$","S-1-5-21-563353728-1466834001-1008150880-65205",
,"CN=NB18440,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18440.moorfields.nhs.uk","True","NB18440","computer","e645b506-c166-42fe-b8f3-03df26794395","18/10/2020 11:34:50","NB18440$","S-1-5-21-563353728-1466834001-1008150880-65646",
,"CN=NB18441,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18441.moorfields.nhs.uk","True","NB18441","computer","9014108e-c6f8-4fd3-8cf6-77382583851a","14/10/2020 10:18:24","NB18441$","S-1-5-21-563353728-1466834001-1008150880-65905",
,"CN=NB18442,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18442.moorfields.nhs.uk","True","NB18442","computer","4d0b2a74-449d-4da3-b3fc-5bf489de5452","21/10/2020 09:25:50","NB18442$","S-1-5-21-563353728-1466834001-1008150880-66446",
,"CN=NB18444,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18444.moorfields.nhs.uk","True","NB18444","computer","c19bd200-c379-4575-b3a0-65d829454a6c","31/10/2020 20:40:03","NB18444$","S-1-5-21-563353728-1466834001-1008150880-65654",
,"CN=NB18445,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18445.moorfields.nhs.uk","True","NB18445","computer","14375610-961f-4209-aa9b-ae9c675cd0c5","31/10/2020 11:12:56","NB18445$","S-1-5-21-563353728-1466834001-1008150880-65214",
,"CN=NB18447,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18447.moorfields.nhs.uk","True","NB18447","computer","f2726f8b-d509-4e18-b6c7-a16a5e622a2c","29/09/2020 10:41:44","NB18447$","S-1-5-21-563353728-1466834001-1008150880-66449",
,"CN=NB18448,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18448.moorfields.nhs.uk","True","NB18448","computer","ea5c9252-1281-4066-9e36-ac6df02380f6","26/10/2020 08:52:47","NB18448$","S-1-5-21-563353728-1466834001-1008150880-66450",
,"CN=NB18449,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18449.moorfields.nhs.uk","True","NB18449","computer","97fb5e56-01cf-4125-a6ed-17d7c20480b4","27/09/2020 19:49:14","NB18449$","S-1-5-21-563353728-1466834001-1008150880-65656",
,"CN=NB18450,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18450.moorfields.nhs.uk","True","NB18450","computer","b4fb92dd-7c80-401e-a3bb-3d3222f8ae0c","07/10/2020 22:13:17","NB18450$","S-1-5-21-563353728-1466834001-1008150880-65666",
,"CN=NB18451,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18451.moorfields.nhs.uk","True","NB18451","computer","2f753346-f2b1-4d50-9220-e45aa780aae3","08/10/2020 15:08:24","NB18451$","S-1-5-21-563353728-1466834001-1008150880-65221",
,"CN=NB18452,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18452.moorfields.nhs.uk","True","NB18452","computer","92c90f86-cf03-4229-a49b-1e9a63f0dfc0","07/10/2020 09:13:14","NB18452$","S-1-5-21-563353728-1466834001-1008150880-65665",
,"CN=NB18455,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18455.moorfields.nhs.uk","True","NB18455","computer","cf267bf7-a1ac-4983-a3c8-b86b933b2278","16/10/2020 20:48:25","NB18455$","S-1-5-21-563353728-1466834001-1008150880-65918",
,"CN=NB18456,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18456.moorfields.nhs.uk","True","NB18456","computer","d047c5c8-4aff-4b28-9ba4-bbcf15836177","11/10/2020 20:53:16","NB18456$","S-1-5-21-563353728-1466834001-1008150880-65669",
,"CN=NB18470,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18470.moorfields.nhs.uk","True","NB18470","computer","a7a3bfa0-a009-4194-91cd-971b368c50cb","04/11/2020 14:55:10","NB18470$","S-1-5-21-563353728-1466834001-1008150880-65212",
,"CN=NB18471,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18471.moorfields.nhs.uk","True","NB18471","computer","21fb094d-0529-4bc3-8ebc-f0773b6c66e3","19/10/2020 09:20:57","NB18471$","S-1-5-21-563353728-1466834001-1008150880-66443",
,"CN=NB18472,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18472.moorfields.nhs.uk","True","NB18472","computer","7170198f-ccf9-4a4e-ad06-27e8d6e54880","08/10/2020 09:08:58","NB18472$","S-1-5-21-563353728-1466834001-1008150880-65652",
,"CN=NB18474,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18474.moorfields.nhs.uk","True","NB18474","computer","4fc387a7-0b03-4ffc-b72e-532f0c67dc74","19/10/2020 08:27:58","NB18474$","S-1-5-21-563353728-1466834001-1008150880-65217",
,"CN=NB18475,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18475.moorfields.nhs.uk","True","NB18475","computer","60960f90-0297-49cd-ad79-fb0184c9c1a8","23/10/2020 19:16:55","NB18475$","S-1-5-21-563353728-1466834001-1008150880-65659",
,"CN=NB18476,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18476.moorfields.nhs.uk","True","NB18476","computer","f6184404-c5fa-4e1f-9aa2-2b20f9d9dfea","22/10/2020 09:02:13","NB18476$","S-1-5-21-563353728-1466834001-1008150880-65660",
,"CN=NB18477,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18477.moorfields.nhs.uk","True","NB18477","computer","b427c9a3-7485-491e-bd5e-db3d9c60bb13","29/10/2020 08:42:43","NB18477$","S-1-5-21-563353728-1466834001-1008150880-65219",
,"CN=NB18479,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18479.moorfields.nhs.uk","True","NB18479","computer","017bf093-7e70-438c-8208-991044fb5110","29/09/2020 08:31:59","NB18479$","S-1-5-21-563353728-1466834001-1008150880-65913",
,"CN=NB18481,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18481.moorfields.nhs.uk","True","NB18481","computer","250f34a7-852e-4b4a-9005-4600ddbfb0bd","22/10/2020 08:05:44","NB18481$","S-1-5-21-563353728-1466834001-1008150880-65218",
,"CN=NB18482,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18482.moorfields.nhs.uk","True","NB18482","computer","46bc3071-9152-40ce-a4fa-cbc0a8d78f1c","02/11/2020 09:00:35","NB18482$","S-1-5-21-563353728-1466834001-1008150880-66452",
,"CN=NB18485,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18485.moorfields.nhs.uk","True","NB18485","computer","22309970-79d0-495d-90c1-aabc4cd25a0c","20/10/2020 08:37:13","NB18485$","S-1-5-21-563353728-1466834001-1008150880-66455",
,"CN=NB18486,OU=Laptops,DC=moorfields,DC=nhs,DC=uk","NB18486.moorfields.nhs.uk","True","NB18486","computer","9ffcf0ae-e820-4760-b173-719e6f718d0e","08/10/2020 08:24:21","NB18486$","S-1-5-21-563353728-1466834001-1008150880-66458",
